,Date,Item,Size,Brand,Color,Design,Style,Qty,Department,Product Category,product,size
140,11-05-2014,KINARI 13 LIGHT BLUE,M,INJIRI,LIGHT BLUE,FRENCH CHEMISE,KINARI 13,1,WOMEN,CLOTHS,DRESS,MEDIUM
141,11-05-2014,SLIM  PANT PAYJAMAS RED,L,OH LA LA,RED,PANTS,SLIM  PANT,1,WOMEN,CLOTHS,PAIJAMA,LARGE
142,14-05-2014,RB06151032601 RB-06-A5/PU Black - TURQUOISE BLEU - PLAIN,192,RUBBERBAND,RB-06-A5/PU Black - TURQUOISE,ATTAR,RB06151032601,1,WELLNESS,CLOTHS,STATIONARY,192
143,14-05-2014,BUTTERFLY KURTA GREEN,M,OH LA LA,GREEN,I NECK,BUTTERFLY,1,WOMEN,CLOTHS,KURTA,MEDIUM
144,19-05-2014,K02  GEORGETTE- BEAD SKY BLUE - WHITE,FS,JAIPUR MODERN,SKY BLUE - WHITE,EMBROIDERY,K02,1,WOMEN,CLOTHS,KAFTAN,FREE SIZE
145,19-05-2014,K04  GEORGETTE- BEAD SKY BLUE,FS,JAIPUR MODERN,SKY BLUE,EMBROIDERY,K04,1,WOMEN,CLOTHS,KAFTAN,FREE SIZE
146,19-05-2014,K05  GEORGETTE- BEAD PINK,FS,JAIPUR MODERN,PINK,EMBROIDERY,K05,1,WOMEN,CLOTHS,KAFTAN,FREE SIZE
147,19-05-2014,K06  GEORGETTE- BEAD BLUE PURLE,FS,JAIPUR MODERN,BLUE PURLE,EMBROIDERY,K06,1,WOMEN,CLOTHS,KAFTAN,FREE SIZE
148,21-05-2014,RB17161230622 RB-17/A6 - KRAFT CARD - NATURAL - CHECKS - PACK OF 2,64,RUBBERBAND,RB-17/A6 - KRAFT CARD - NATURA,ATTAR,RB17161230622,1,WELLNESS,CLOTHS,STATIONARY,64
149,21-05-2014,RB33251551751  B5 BLACK NATURAL RULED PLAIN CHECKS,144,RUBBERBAND,NATURAL RULED PLAIN CHECKS,REGULAR,RB33251551751,1,WELLNESS,CLOTHS,STATIONARY,144
150,23-05-2014,RB14001130653 RB-14/85x145mm LINEN RED/PURPLE/BLACK -NATURAL RULED,FS,RUBBERBAND,RB-14/85x145mm LINEN RED/PURPL,ATTAR,RB14001130653,1,WELLNESS,CLOTHS,STATIONARY,FREE SIZE
151,23-05-2014,RB17161130622  CRAFT CARD NATURAL RULED,64,RUBBERBAND,NATURAL RULED,REGULAR,RB17161130622,1,WELLNESS,CLOTHS,STATIONARY,64
152,24-05-2014,VERTICAL VIBRATION BLACK,FS,JAIPUR MODERN,BLACK,ATTAR,VERTICAL VIBRATION,1,WOMEN,ACCESSORIES,POUCH,FREE SIZE
153,25-05-2014,CUSHION 2  COTTON DARK WAVE,42 X 42,JAIPUR MODERN,DARK WAVE,BLOCK PRINTING,CUSHION 2,1,UNISEX,BEDROOM,CUSHION,42 x 42
154,25-05-2014,CUSHION 3  COTTON DARK WAVE,42 X 42,JAIPUR MODERN,DARK WAVE,BLOCK PRINTING,CUSHION 3,1,UNISEX,BEDROOM,CUSHION,42 x 42
155,25-05-2014,FRILL VEST TOPS BEIGE,M,OH LA LA,BEIGE,FRILL,FRILL VEST,1,WOMEN,CLOTHS,TOP,MEDIUM
156,26-05-2014,TJ-640RED,L,K.MEHTA,RED,ATTAR,TJ-640,1,WOMEN,ACCESSORIES,ANKLETS,LARGE
157,26-05-2014,CH 35 WHITE,M,INJIRI,WHITE,AADEE CHEMISE,CH 35,1,WOMEN,CLOTHS,DRESS,MEDIUM
158,28-05-2014,ETJ-52ORANGE,M,K.MEHTA,orange,ATTAR,ETJ-52,1,WOMEN,CLOTHS,TUNIC,MEDIUM
159,02-06-2014,RB17151042632 RB-17/A5 BLACKCARD - SO+TB - PLAIN - PACK OF 2,64,RUBBERBAND,RB-17/A5 BLACKCARD - SO+TB - P,ATTAR,RB17151042632,1,WELLNESS,CLOTHS,STATIONARY,64
160,02-06-2014,RB18151032631 RB-18/A5- PAD - BLACK CARD - TURQUOISE BLUE - PLAIN,70,RUBBERBAND,RB-18/A5- PAD - BLACK CARD - T,ATTAR,RB18151032631,1,WELLNESS,CLOTHS,STATIONARY,70
161,02-06-2014,CRUSHED TOTE DARK BROWN,FS,JAIPUR MODERN,DARK BROWN,WASHED LEATHER,CRUSHED TOTE,1,UNISEX,ACCESSORIES,BAG,FREE SIZE
162,04-06-2014,IKAT GRID COTTON COLOR 02,172 X 234,JAIPUR MODERN,COLOR 02,IKAT,IKAT GRID,1,UNISEX,BEDROOM,BED COVER,172 X 234
163,04-06-2014,PASHMINA WEAVING NATURAL- MULTI 4,FS,JAIPUR MODERN,NATURAL- MULTI 4,WEAVING,PASHMINA WEAVING NATURAL- MULT,1,UNISEX,CLOTHS,SCARF,FREE SIZE
164,04-06-2014,NM/C-GL2 NISADI,FS,NO - MAD,NISADI,GILAAS,NM/C-GL2,1,UNISEX,HOME DECOR,CANDLE,FREE SIZE
165,04-06-2014,NM/C-GL2 NISADI,FS,NO - MAD,NISADI,GILAAS,NM/C-GL2,3,UNISEX,HOME DECOR,CANDLE,FREE SIZE
166,04-06-2014,NM/C-GL3 NIMRUKTI,FS,NO - MAD,NIMRUKTI,GILAAS,NM/C-GL3,3,UNISEX,HOME DECOR,CANDLE,FREE SIZE
167,04-06-2014,NM/I-S1 ABHIDI,S,NO - MAD,ABHIDI,MAHIKA,NM/I-S1,1,UNISEX,HEALTH CARE,INCENSE,SMALL
168,04-06-2014,NM/I-S2 NISADI,S,NO - MAD,NISADI,MAHIKA,NM/I-S2,1,UNISEX,HEALTH CARE,INCENSE,SMALL
169,04-06-2014,NM/I-S3 NIMRUKTI,S,NO - MAD,NIMRUKTI,MAHIKA,NM/I-S3,1,UNISEX,HEALTH CARE,INCENSE,SMALL
170,04-06-2014,RB17151130642 RB-17/A5GREY CARD - NATURAL - RULED - PACK OF 2,64,RUBBERBAND,RB-17/A5GREY CARD - NATURAL -,ATTAR,RB17151130642,1,WELLNESS,CLOTHS,STATIONARY,64
171,04-06-2014,RB17161230642 RB-17/A6 - GREY CARD - NATURAL - CHECKS - PACK OF 2,64,RUBBERBAND,RB-17/A6 - GREY CARD - NATURAL,ATTAR,RB17161230642,1,WELLNESS,CLOTHS,STATIONARY,64
172,04-06-2014,RB17251130622 RB-17/B5-KRAFT CARD - NATURAL - RULED - PACK OF 2,64,RUBBERBAND,RB-17/B5-KRAFT CARD - NATURAL,ATTAR,RB17251130622,1,WELLNESS,CLOTHS,STATIONARY,64
173,04-06-2014,RB17251230622 RB-17/B5-KRAFT CARD-  NATURAL - CHECKS - PACK OF 2,64,RUBBERBAND,RB-17/B5-KRAFT CARD-  NATURAL,ATTAR,RB17251230622,1,WELLNESS,CLOTHS,STATIONARY,64
174,04-06-2014,RB18151230621 RB-18/A5- PAD - KRAFT CARD - NATURAL - CHECKS,70,RUBBERBAND,RB-18/A5- PAD - KRAFT CARD - N,ATTAR,RB18151230621,1,WELLNESS,CLOTHS,STATIONARY,70
175,04-06-2014,EROS,F,VALLIYAN,NATURAL,ATTAR,EROS NECKLACE COME BROOCH,1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
176,04-06-2014,WINDSIR,F,VALLIYAN,NATURAL,ATTAR,WINDSIR CIYRT NECKLACE COMR BR,1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
177,04-06-2014,OVAL,F,VALLIYAN,NATURAL,ATTAR,OVAL VIEW NECKLACE COME BROOCH,1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
178,04-06-2014,DECO TASSLE PE,F,VALLIYAN,peach,ATTAR,DECO TASSLE NECKLACE COME BROO,2,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
179,04-06-2014,BLUE CR.,F,VALLIYAN,NATURAL,ATTAR,BLUE CRYSTAL SHOWER NECKLACE,1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
180,04-06-2014,DECO POWER BLU,F,VALLIYAN,BLUE,ATTAR,DECO POWER BAND BRACELET BLUE,1,WOMEN,ACCESSORIES,BRACELETTES,FREE SIZE
181,04-06-2014,EGG,F,VALLIYAN,NATURAL,ATTAR,EGG WHITE ANKLET,1,WOMEN,ACCESSORIES,ANKLETS,FREE SIZE
182,04-06-2014,IKAT BLOCKS COTT. BLUES,170 BY 170,JAIPUR MODERN,BLUES,IKAT,IKAT BLOCKS,1,UNISEX,HOME DECOR,TABLE COVER,170 X 170
183,04-06-2014,IKAT BLOCKS COTT. PINKS,180 X 180,JAIPUR MODERN,PINKS,IKAT,IKAT BLOCKS,1,UNISEX,HOME DECOR,TABLE COVER,180 X 180
184,04-06-2014,IKAT BLOCKS COTT. BLUE SMALL,45 X 45( 4 PCS),JAIPUR MODERN,BLUE SMALL,IKAT,IKAT BLOCKS,2,UNISEX,KITCHEN,NAPKIN,45 X 45
185,04-06-2014,IKAT BLOCKS COTT. PINK SMALL,45 X 45( 4 PCS),JAIPUR MODERN,PINK SMALL,IKAT,IKAT BLOCKS,2,UNISEX,KITCHEN,NAPKIN,45 X 45
186,04-06-2014,SS14-T10 BLACK- WHITE,L,RASHMIVARMA,BLACK- WHITE,Leheriya Tshirt,SS14-T10,1,WOMEN,CLOTHS,T-SHIRTS,LARGE
187,04-06-2014,M. CASHMERE BUBBLE CLAMP DYEING GREY BLUE - WHITE,100 X 200,JAIPUR MODERN,GREY BLUE - WHITE,BUBBLE CLAMP DYEING,M. CASHMERE BUBBLE CLAMP DYEIN,1,UNISEX,CLOTHS,SCARF,100 X 200
188,04-06-2014,FLORAL ART BLACK WEAVE,FS,JAIPUR MODERN,BLACK,WEAVE,FLORAL ART,1,WOMEN,ACCESSORIES,POUCH,FREE SIZE
189,04-06-2014,BORA BORA LARGE ASSORTED,FS,JAIPUR MODERN,ASSORTED,WEAVE,BORA BORA LARGE,1,WOMEN,ACCESSORIES,BAG,FREE SIZE
190,04-06-2014,IKAT BLOCKS COTT. BLUES,170 BY 170,JAIPUR MODERN,BLUES,IKAT,IKAT BLOCKS,2,UNISEX,HOME DECOR,TABLE COVER,170 X 170
191,04-06-2014,IKAT BLOCKS COTT. BLUE SMALL,45 X 45( 4 PCS),JAIPUR MODERN,BLUE SMALL,IKAT,IKAT BLOCKS,2,UNISEX,KITCHEN,NAPKIN,45 X 45
192,04-06-2014,SLIM  PANT PAYJAMAS RED,S,OH LA LA,RED,PANTS,SLIM  PANT,1,WOMEN,CLOTHS,PAIJAMA,SMALL
193,04-06-2014,SLIM  PANT PAYJAMAS PINK,L,OH LA LA,PINK,PANTS,SLIM  PANT,1,WOMEN,CLOTHS,PAIJAMA,LARGE
194,04-06-2014,SLIM  PANT PAYJAMAS BLACK,L,OH LA LA,BLACK,PANTS,SLIM  PANT,1,WOMEN,CLOTHS,PAIJAMA,LARGE
195,04-06-2014,GUANDOURA DGELLABA WHITE,S,OH LA LA,WHITE,DGELLABA,GUANDOURA,2,WOMEN,CLOTHS,DGELLABA,SMALL
196,04-06-2014,STYRNA HWCOS/STR6/27,S,11.11,HWCOS/STR6/27,BLOCK PRINT,STYRNA,1,WOMEN,CLOTHS,DRESS,SMALL
197,04-06-2014,TJ-675PURPLE,L,K.MEHTA,PURPLE,ATTAR,TJ-675,1,WOMEN,CLOTHS,DGELLABA,LARGE
198,04-06-2014,FLAPPER,F,VALLIYAN,NATURAL,ATTAR,FLAPPER JANE NECKLACE,1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
199,04-06-2014,FEATHER ER RE,F,VALLIYAN,RED,ATTAR,FEATHER DECO ER RED,1,WOMEN,ACCESSORIES,EARRINGS,FREE SIZE
200,04-06-2014,SLIM  PANT PAYJAMAS PINK,L,OH LA LA,PINK,PANTS,SLIM  PANT,1,WOMEN,CLOTHS,PAIJAMA,LARGE
201,04-06-2014,GUANDOURA DGELLABA BEIGE,S,OH LA LA,BEIGE,DGELLABA,GUANDOURA,1,WOMEN,CLOTHS,DGELLABA,SMALL
202,04-06-2014,GUANDOURA DGELLABA YELLOW,S,OH LA LA,YELLOW,DGELLABA,GUANDOURA,1,WOMEN,CLOTHS,DGELLABA,SMALL
203,05-06-2014,SS13-D6 BLACK,S,RASHMIVARMA,BLACK,Andhra Dress Knit,SS13-D6,1,WOMEN,CLOTHS,KNIT,SMALL
204,05-06-2014,CHEVRON  BLK- GRY- WHITE,FS,JAIPUR MODERN,BLK- GRY- WHITE,DORI WORK,CHEVRON,1,UNISEX,ACCESSORIES,CLUTCH,FREE SIZE
205,05-06-2014,RB17161130622  CRAFT CARD NATURAL RULED,64,RUBBERBAND,NATURAL RULED,REGULAR,RB17161130622,1,WELLNESS,CLOTHS,STATIONARY,64
206,06-06-2014,SLIM  PANT PAYJAMAS RED,L,OH LA LA,RED,PANTS,SLIM  PANT,1,WOMEN,CLOTHS,PAIJAMA,LARGE
207,06-06-2014,SLIM  PANT PAYJAMAS PINK,L,OH LA LA,PINK,PANTS,SLIM  PANT,-1,WOMEN,CLOTHS,PAIJAMA,LARGE
208,06-06-2014,NPS139GCH,FS,ZARiiN,NATURAL,STARK GLAM,NPS139GCH,1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
209,06-06-2014,NM/I-S1 ABHIDI,S,NO - MAD,ABHIDI,MAHIKA,NM/I-S1,2,UNISEX,HEALTH CARE,INCENSE,SMALL
210,06-06-2014,NM/I-S2 NISADI,S,NO - MAD,NISADI,MAHIKA,NM/I-S2,2,UNISEX,HEALTH CARE,INCENSE,SMALL
211,06-06-2014,NM/I-S3 NIMRUKTI,S,NO - MAD,NIMRUKTI,MAHIKA,NM/I-S3,1,UNISEX,HEALTH CARE,INCENSE,SMALL
212,06-06-2014,NM/I-L4 BASIL - LIME,L,NO - MAD,BASIL - LIME,MERUKA,NM/I-L4,1,UNISEX,HEALTH CARE,INCENSE,LARGE
213,06-06-2014,RS078K,FS,ZARiiN,NATURAL,CHUNKY BLUE,RS078K,1,WOMEN,ACCESSORIES,RINGS,FREE SIZE
214,06-06-2014,STD WEAVING - EMBROIDERY NATURAL- BLUE- WHITE,FS,JAIPUR MODERN,NATURAL- BLUE- WHITE,WEAVING - EMBROIDERY,STD WEAVING - EMBROIDERY NATUR,1,UNISEX,CLOTHS,SCARF,FREE SIZE
215,06-06-2014,STD WEAVING - EMBROIDERY NATURAL- BLACK- WHITE,FS,JAIPUR MODERN,NATURAL- BLACK- WHITE,WEAVING - EMBROIDERY,STD WEAVING - EMBROIDERY NATUR,4,UNISEX,CLOTHS,SCARF,FREE SIZE
216,06-06-2014,NM/I-S3 NIMRUKTI,S,NO - MAD,NIMRUKTI,MAHIKA,NM/I-S3,1,UNISEX,HEALTH CARE,INCENSE,SMALL
217,06-06-2014,STD WEAVING - EMBROIDERY NATURAL- BLUE- WHITE,FS,JAIPUR MODERN,NATURAL- BLUE- WHITE,WEAVING - EMBROIDERY,STD WEAVING - EMBROIDERY NATUR,1,UNISEX,CLOTHS,SCARF,FREE SIZE
218,07-06-2014,MEN WALLET 1 BEADS MULTI,FS,JAIPUR MODERN,BEADS MULTI,EMBRODERY,MEN WALLET 1,1,MEN,ACCESSORIES,WALLET,FREE SIZE
219,10-06-2014,BREEZE KURTA GREEN,S,OH LA LA,GREEN,V NECK,BREEZE,1,WOMEN,CLOTHS,KURTA,SMALL
220,10-06-2014,GUANDOURA DGELLABA VIOLET,S,OH LA LA,VIOLET,DGELLABA,GUANDOURA,1,WOMEN,CLOTHS,DGELLABA,SMALL
221,10-06-2014,GUANDOURA DGELLABA GREEN,S,OH LA LA,GREEN,DGELLABA,GUANDOURA,1,WOMEN,CLOTHS,DGELLABA,SMALL
222,11-06-2014,RB06161036601 RB-06/A6 PU - BLACK - YELLOW - PLAIN,208,RUBBERBAND,RB-06/A6 PU - BLACK - YELLOW -,ATTAR,RB06161036601,1,WELLNESS,CLOTHS,STATIONARY,208
223,12-06-2014,PASHMINA WEAVING GREY- ORANGE- OFF WHITE,FS,JAIPUR MODERN,GREY- ORANGE- OFF WHITE,WEAVING,PASHMINA WEAVING GREY- ORANGE-,1,UNISEX,CLOTHS,SCARF,FREE SIZE
224,12-06-2014,M. CASHMERE LOSAGNES CLAMP DYEING INDIGO,FS,JAIPUR MODERN,INDIGO,LOSAGNES CLAMP DYEING,M. CASHMERE LOSAGNES CLAMP DYE,1,UNISEX,CLOTHS,SCARF,FREE SIZE
225,14-06-2014,PASHMINA TIGER WEAVE MULTI,FS,JAIPUR MODERN,MULTI,TIGER WEAVE,PASHMINA TIGER WEAVE MULTI,1,UNISEX,CLOTHS,SCARF,FREE SIZE
226,14-06-2014,RB06151034601 RB-06-A5/PU Black - PARROT GREEN - PLAIN,192,RUBBERBAND,RB-06-A5/PU Black - PARROT GRE,ATTAR,RB06151034601,1,WELLNESS,CLOTHS,STATIONARY,192
227,19-06-2014,KINARI-64 BLUE,L,INJIRI,BLUE,KINARI-64,ROLLON BOTTLE,-1,WOMEN,CLOTHS,CHEMISE,LARGE
228,19-06-2014,KINARI-64 BLUE,M,INJIRI,BLUE,KINARI-64,ROLLON BOTTLE,1,WOMEN,CLOTHS,CHEMISE,MEDIUM
229,19-06-2014,BUTTERFLY KURTA LAVENDER,M,OH LA LA,LAVENDER,I NECK,BUTTERFLY,-1,WOMEN,CLOTHS,KURTA,MEDIUM
230,19-06-2014,BUTTERFLY KURTA LAVENDER,L,OH LA LA,LAVENDER,I NECK,BUTTERFLY,1,WOMEN,CLOTHS,KURTA,LARGE
231,19-06-2014,STYLE 1 KURTA MENS VIOLET,M,OH LA LA,VIOLET,MENDARIN,STYLE 1,-1,MEN,CLOTHS,KURTA,MEDIUM
232,19-06-2014,STYLE 1 KURTA MENS LAVENDER,M,OH LA LA,LAVENDER,MENDARIN,STYLE 1,1,MEN,CLOTHS,KURTA,MEDIUM
233,19-06-2014,GUANDOURA DGELLABA RED,S,OH LA LA,RED,DGELLABA,GUANDOURA,-1,WOMEN,CLOTHS,DGELLABA,SMALL
234,19-06-2014,GUANDOURA DGELLABA VIOLET,S,OH LA LA,VIOLET,DGELLABA,GUANDOURA,1,WOMEN,CLOTHS,DGELLABA,SMALL
235,19-06-2014,RB17161130642 RB-17/A6 - GREY CARD - NATURAL - RULED - PACK OF 2,64,RUBBERBAND,RB-17/A6 - GREY CARD - NATURAL,ATTAR,RB17161130642,1,WELLNESS,CLOTHS,STATIONARY,64
236,19-06-2014,RB17161230642 RB-17/A6 - GREY CARD - NATURAL - CHECKS - PACK OF 2,64,RUBBERBAND,RB-17/A6 - GREY CARD - NATURAL,ATTAR,RB17161230642,-1,WELLNESS,CLOTHS,STATIONARY,64
237,19-06-2014,NPS142C,FS,ZARiiN,NATURAL,GOLDEN HAZE,NPS142C,-1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
238,19-06-2014,NPS139GCH,FS,ZARiiN,NATURAL,STARK GLAM,NPS139GCH,-1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
239,19-06-2014,RS074RST,FS,ZARiiN,NATURAL,CHARMED RAY,RS074RST,-1,WOMEN,ACCESSORIES,RINGS,FREE SIZE
240,19-06-2014,RS079K,FS,ZARiiN,NATURAL,MIDNINGHT FETISH,RS079K,-1,WOMEN,ACCESSORIES,RINGS,FREE SIZE
241,19-06-2014,RS082K,FS,ZARiiN,NATURAL,MOLTEN BLUE,RS082K,-1,WOMEN,ACCESSORIES,RINGS,FREE SIZE
242,19-06-2014,RS080KC,FS,ZARiiN,NATURAL,PLUSHING BLUES CITRINE,RS080KC,-1,WOMEN,ACCESSORIES,RINGS,FREE SIZE
243,19-06-2014,RS070BCH,FS,ZARiiN,NATURAL,TANGO BLUES,RS070BCH,-1,WOMEN,ACCESSORIES,RINGS,FREE SIZE
244,19-06-2014,RS005BT,FS,ZARiiN,NATURAL,THE STUNNER,RS005BT,-1,WOMEN,ACCESSORIES,RINGS,FREE SIZE
245,19-06-2014,NPS142C,FS,ZARiiN,NATURAL,GOLDEN HAZE,NPS142C,1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
246,19-06-2014,NPS139GCH,FS,ZARiiN,NATURAL,STARK GLAM,NPS139GCH,1,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
247,19-06-2014,RS080KC,FS,ZARiiN,NATURAL,PLUSHING BLUES CITRINE,RS080KC,1,WOMEN,ACCESSORIES,RINGS,FREE SIZE
248,19-06-2014,RS082K,FS,ZARiiN,NATURAL,MOLTEN BLUE,RS082K,1,WOMEN,ACCESSORIES,RINGS,FREE SIZE
249,19-06-2014,RS079K,FS,ZARiiN,NATURAL,MIDNINGHT FETISH,RS079K,1,WOMEN,ACCESSORIES,RINGS,FREE SIZE
250,19-06-2014,RS005BT,FS,ZARiiN,NATURAL,THE STUNNER,RS005BT,1,WOMEN,ACCESSORIES,RINGS,FREE SIZE
251,19-06-2014,RS074RST,FS,ZARiiN,NATURAL,CHARMED RAY,RS074RST,1,WOMEN,ACCESSORIES,RINGS,FREE SIZE
252,19-06-2014,RS070BCH,FS,ZARiiN,NATURAL,TANGO BLUES,RS070BCH,1,WOMEN,ACCESSORIES,RINGS,FREE SIZE
253,19-06-2014,SUNDUSTBLACK BASE/ WHITE DOTS,M,K.MEHATA,BLACK BASE/ WHITE DOTS,COTTON SILK,SUNDUST,1,WOMEN,CLOTHS,SHIRT,MEDIUM
254,19-06-2014,DORACLM006,M,K.MEHATA,CLM006,CREPE SILK,DORA,-1,WOMEN,CLOTHS,TOP,MEDIUM
255,19-06-2014,NOUSTEA ROSE,L,K.MEHATA,TEA ROSE,KHADI COTTON,NOUS,1,WOMEN,CLOTHS,TOP,LARGE
256,19-06-2014,IPAD COVERBLUE WHITE,F,K.MEHATA,BLUE WHITE,RECYCLE PLASTIC,IPAD COVER,-1,WOMEN,ACCESSORIES,ACCESSORIES,FREE SIZE
257,19-06-2014,STYRNA SAFFARI BASE WITH SAIGE,S,11.11,SAFFARI BASE WITH SAIGE,BLOCK PRINT,STYRNA,1,WOMEN,CLOTHS,DRESS,SMALL
258,19-06-2014,STYRNA SAFFARI BASE WITH SAIGE,M,11.11,SAFFARI BASE WITH SAIGE,BLOCK PRINT,STYRNA,-1,WOMEN,CLOTHS,DRESS,MEDIUM
259,19-06-2014,SUNDUST BLACK BASE/ WHITE DOTS,M,11.11,BLACK BASE/ WHITE DOTS,COTTON SILK,SUNDUST,-1,WOMEN,CLOTHS,SHIRT,MEDIUM
260,19-06-2014,DORA CLM006,M,11.11,CLM006,CREPE SILK,DORA,-1,WOMEN,CLOTHS,TOP,MEDIUM
261,19-06-2014,NOUS TEA ROSE,L,11.11,TEA ROSE,KHADI COTTON,NOUS,-1,WOMEN,CLOTHS,TOP,LARGE
262,19-06-2014,NOUS WHITE,M,11.11,WHITE,KHADI COTTON,NOUS,-1,WOMEN,CLOTHS,TOP,MEDIUM
263,19-06-2014,QUILER TEA ROSE/ WHITE DOTS,M,11.11,TEA ROSE/ WHITE DOTS,COTTON SILK,QUILER,-1,WOMEN,CLOTHS,DRESS,MEDIUM
264,19-06-2014,IPAD COVER BLUE WHITE,F,11.11,BLUE WHITE,RECYCLE PLASTIC,IPAD COVER,1,WOMEN,ACCESSORIES,ACCESSORIES,FREE SIZE
265,19-06-2014,QUILER TEA ROSE/ WHITE DOTS,M,11.11,TEA ROSE/ WHITE DOTS,COTTON SILK,QUILER,1,WOMEN,CLOTHS,DRESS,MEDIUM
266,19-06-2014,NOUS WHITE,M,11.11,WHITE,KHADI COTTON,NOUS,1,WOMEN,CLOTHS,TOP,MEDIUM
267,19-06-2014,DORA CLM006,M,11.11,CLM006,CREPE SILK,DORA,2,WOMEN,CLOTHS,TOP,MEDIUM
268,19-06-2014,CHECKS  COTTON GREEN,45 X 45,JAIPUR MODERN,GREEN,CLAMP DYEING,CHECKS,-3,UNISEX,BEDROOM,CUSHION,45 X 45
269,19-06-2014,CHECKS  COTTON INDIGO,45 X 45,JAIPUR MODERN,INDIGO,CLAMP DYEING,CHECKS,-4,UNISEX,BEDROOM,CUSHION,45 X 45
270,19-06-2014,CHECKS  COTTON GREY,45 X 45,JAIPUR MODERN,GREY,CLAMP DYEING,CHECKS,-4,UNISEX,BEDROOM,CUSHION,45 X 45
271,19-06-2014,STD WEAVING-  DYEING E2 1,FS,JAIPUR MODERN,E2 1,WEAVING-  DYEING,STD WEAVING-  DYEING E2 1,-1,UNISEX,CLOTHS,SCARF,FREE SIZE
272,19-06-2014,STD WEAVING-  DYEING F3,FS,JAIPUR MODERN,F3,WEAVING-  DYEING,STD WEAVING-  DYEING F3,1,UNISEX,CLOTHS,SCARF,FREE SIZE
273,19-06-2014,SILK CLAMP DYEING ORANGE- RED,FS,JAIPUR MODERN,ORANGE- RED,CLAMP DYEING,SILK CLAMP DYEING ORANGE- RED,1,UNISEX,CLOTHS,SCARF,FREE SIZE
274,19-06-2014,100 % WOOL CLAMP DYEING GREY- INDIGO B,FS,JAIPUR MODERN,GREY- INDIGO B,CLAMP DYEING,100 % WOOL CLAMP DYEING GREY-,2,UNISEX,CLOTHS,SCARF,FREE SIZE
275,19-06-2014,100 % WOOL CLAMP DYEING GREY- M. GREEN C,FS,JAIPUR MODERN,GREY- M. GREEN C,CLAMP DYEING,100 % WOOL CLAMP DYEING GREY-,-2,UNISEX,CLOTHS,SCARF,FREE SIZE
276,19-06-2014,SILK WOOL CLAMP DYEING OFF WHITE - M. GREEN,FS,JAIPUR MODERN,OFF WHITE - M. GREEN,CLAMP DYEING,SILK WOOL CLAMP DYEING OFF WHI,-1,UNISEX,CLOTHS,SCARF,FREE SIZE
277,19-06-2014,100 % WOOL CLAMP DYEING GREY- M. GREEN G,FS,JAIPUR MODERN,GREY- M. GREEN G,CLAMP DYEING,100 % WOOL CLAMP DYEING GREY-,-1,UNISEX,CLOTHS,SCARF,FREE SIZE
278,19-06-2014,100 % WOOL CLAMP DYEING GREY- M. GREEN T,FS,JAIPUR MODERN,GREY- M. GREEN T,CLAMP DYEING,100 % WOOL CLAMP DYEING GREY-,1,UNISEX,CLOTHS,SCARF,FREE SIZE
279,19-06-2014,SILK WOOL CLAMP DYEING OFF WHITE- INDIGO G,FS,JAIPUR MODERN,OFF WHITE- INDIGO G,CLAMP DYEING,SILK WOOL CLAMP DYEING OFF WHI,1,UNISEX,CLOTHS,SCARF,FREE SIZE
280,19-06-2014,SILK CLAMP DYEING ORANGE- RED,FS,JAIPUR MODERN,ORANGE- RED,CLAMP DYEING,SILK CLAMP DYEING ORANGE- RED,-1,UNISEX,CLOTHS,SCARF,FREE SIZE
281,19-06-2014,M CASHMERE BLOCK PRINT MONUMENT,FS,JAIPUR MODERN,MONUMENT,BLOCK PRINT,M CASHMERE BLOCK PRINT MONUMEN,-1,WOMEN,CLOTHS,SCARF,FREE SIZE
282,19-06-2014,M CASHMERE SHIBORI MONUMENT B,FS,JAIPUR MODERN,MONUMENT B,SHIBORI,M CASHMERE SHIBORI MONUMENT B,1,WOMEN,CLOTHS,SCARF,FREE SIZE
283,19-06-2014,GEORGETTE SHIBORI M. GREEN- LIGHT GREEN,FS,JAIPUR MODERN,M. GREEN- LIGHT GREEN,SHIBORI,GEORGETTE SHIBORI M. GREEN- LI,-1,WOMEN,CLOTHS,SCARF,FREE SIZE
284,19-06-2014,GEORGETTE SHIBORI GRAY- TURQ BLUE A,FS,JAIPUR MODERN,GRAY- TURQ BLUE A,SHIBORI,GEORGETTE SHIBORI GRAY- TURQ B,1,WOMEN,CLOTHS,SCARF,FREE SIZE
