,Date,Item,Size,Brand,Color,Design,Style,Qty,Department,Product Category,product,size
Ring Size 5 US""",A1R-9583,A1R-9583,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
20435,2022-02-20,JAIPUR ELEMENT  COTTON CHARCOLKHT3141,FS,KHATU DESIGN,CHARCOL,JAIPUR ELEMENT,JAIPUR ELEMENT,1.0,ACCESSORIES,CLOTHS,POCKET SQUARE,FREE SIZE
20436,2022-02-20,PRINTED COTTON  COTTON WHITEKHT3156,40,KHATU DESIGN,WHITE,PRINTED COTTON,PRINTED COTTON,1.0,FASHION,CLOTHS,SHIRT,40
20437,2022-02-20,A1B-1513  Brass Metal ARTZ035,FS,Artzy Designs,METAL,A1B-1513,A1B-1513,1.0,JEWELLERY,ACCESSORIES,BRACELETTES,FREE SIZE
20438,2022-02-20,A1E-507  Brass Metal VCOL218,FS,Artzy Designs,METAL,A1E-507,A1E-507,1.0,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
20439,2022-02-20,A1E-4355  Brass Metal VCOL222,FS,Artzy Designs,METAL,A1E-4355,A1E-4355,1.0,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
20440,2022-02-20,KOS66  100% COTTON NAKOS2178,M,KOS,NATURAL,HANDLOOM,KOS66,1.0,FASHION,CLOTHS,SHIRT,MEDIUM
20441,2022-02-21,Shekhawati-79  100% merino wool  ASSORTED INJR023,FS,INJIRI,ASSORTED,100% merino wool,Shekhawati-79,1.0,FASHION,CLOTHS,SCARF,FREE SIZE
20442,2022-02-22,TARA HOOP  SILVER NA AZ298,FS,AZGA,NATURAL,ENAMEL,TARA HOOP,1.0,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
20443,2022-02-22,DIL POLKI STUDS  SILVER NA AZ335,FS,AZGA,NATURAL,ENAMEL,DIL POLKI STUDS,1.0,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
20444,2022-02-22,A1B-9419  Brass Pearl ARTZ043,FS,Artzy Designs,PEARL,A1B-9419,A1B-9419,1.0,JEWELLERY,ACCESSORIES,BRACELETTES,FREE SIZE
20445,2022-02-22,A1N-8209  Brass Pearl ARTZ074,FS,Artzy Designs,PEARL,A1N-8209,A1N-8209,1.0,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
20446,2022-02-22,A1R-8242  Brass  Metal ARTZ097,FS,Artzy Designs,METAL,A1R-8242,A1R-8242,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
20447,2022-02-22,LIP OIL GLOSS TOFFEE  COSMETIC TOFFEE RUB84,FS,RUBY'S ORGANIC,TOFFEE,35,LIP OIL GLOSS TOFFEE,1.0,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
20448,2022-02-23,A1N-1209  Brass Multi Stone ARTZ063,FS,Artzy Designs,Multi Stone,A1N-1209,A1N-1209,1.0,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
20449,2022-02-23,A1R-595  Brass  Metal ARTZ086,FS,Artzy Designs,METAL,A1R-595,A1R-595,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
20450,2022-02-23,A1R-891  Brass  Rose Quartz ARTZ088,FS,Artzy Designs,ROSE QUARTZ,A1R-891,A1R-891,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
20451,2022-02-23,A1R-9842 B  Brass  Chalcy  Chalcy ARTZ103,FS,Artzy Designs,Chalcy  Chalcy,A1R-9842 B,A1R-9842 B,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
20452,2022-02-23,IKAT  COTTON MAROON JOL117,FS,JOLI,MAROON,IKAT,IKAT,1.0,ACCESSORIES,ACCESSORIES,POUCH,FREE SIZE
20453,2022-02-23,GANESH  COTTON RED JOL119,FS,JOLI,RED,GANESH,GANESH,1.0,ACCESSORIES,ACCESSORIES,KEY RINGS,FREE SIZE
20454,2022-02-23,GANESH  COTTON ORANGE JOL123,FS,JOLI,orange,GANESH,GANESH,1.0,ACCESSORIES,ACCESSORIES,KEY RINGS,FREE SIZE
20455,2022-02-23,STRINGY  COTTON YELLOW JOL130,FS,JOLI,YELLOW,STRINGY,STRINGY,2.0,ACCESSORIES,ACCESSORIES,KEY RINGS,FREE SIZE
20456,2022-02-24,A1E-1346  Brass Aqua Color Crystal ARTZ003,FS,Artzy Designs,Aqua Color Crystal,A1E-1346,A1E-1346,1.0,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
20457,2022-02-24,WMTAILORED/KC4T/MB/42/30  100% COTTON VINTAGE PINK  11019709,M,11.11,VINTAGE PINK,19709,WMTAILORED/KC4T/MB/42/30,1.0,FASHION,CLOTHS,TROUSER,MEDIUM
20458,2022-02-24,ASTRA  Gold Plated Na 1200117,FS,DIANE SINGH,NATURAL,ARTEMIS,ASTRA,1.0,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
20459,2022-02-24,THATCH WEAVE 100 % CASHMERE NATURAL 7001428,70 X 180,JAIPUR MODERN,NATURAL,STRIPE BORDER,THATCH WEAVE,1.0,WOMEN,CLOTHS,SCARF,70 X 180
20460,2022-02-24,Jim Kaftan  HANDWOVEN Black Sepia AISH2170,FS,AISH,Black Sepia,OG-17-441,JIM KAFTAN,1.0,FASHION,CLOTHS,DRESS,FREE SIZE
20461,2022-02-24,CHAKRA CHARM  BRASS NA AZ328,FS,AZGA,NATURAL,ENAMEL,CHAKRA CHARM,1.0,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
20462,2022-02-24,PALERMO   SILVER NA AZ338,FS,AZGA,NATURAL,ENAMEL,PALERMO,1.0,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
20463,2022-02-24,ROSE AND MINT  NATURAL TURKISH GBS018,FS,GLOBAL BEAUTY,TURKISH,SHAMPOO,ROSE AND MINT,1.0,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
20464,2022-02-24,STOLE PASHMINA JAN SHAH  100% PASHMINA ASSORTED JMAS207,70 BY 200,JAIPUR MODERN ASSO,ASSORTED,PASHMINA JAN SHAH,STOLE PASHMINA JAN SHAH,1.0,WOMEN,CLOTHS,SCARF,70 X 200
20465,2022-02-24,CBR2  100% cotton Pink and brown PEO122,FS,PEOLI,Pink and brown,Colour blocked robe,CBR2,1.0,FASHION,CLOTHS,WOOL CLOTHES IN,FREE SIZE
20466,2022-02-24,100% cotton Indigo PEO127,FS,PEOLI,INDIGO,Petalled shawl,ROLLON BOTTLE,1.0,FASHION,CLOTHS,WOOL CLOTHES IN,FREE SIZE
20467,2022-02-24,A1R-4437  Brass Pink Quartz Adjustable 6 VCOL273,FS,Artzy Designs,Pink Quartz Adjustable 6,A1R-4437,A1R-4437,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
20468,2022-02-24,MORINGA LEAF POWDER  MORINGA LEAF POWDER ORGANIC 8908010498058,S,ISHKA FARMS,ORGANIC,MORINGA LEAF POWDER,MORINGA LEAF POWDER,1.0,WELLNESS,KITCHEN,MORINGA LEAF EX IN,SMALL
20469,2022-02-24,CAPERS IN BRINE 9-11  CAPERS IN BRINE 9-11 ORGANIC 8908010498119,S,ISHKA FARMS,ORGANIC,CAPERS IN BRINE 9-11,CAPERS IN BRINE 9-11,1.0,WELLNESS,KITCHEN,CAPE,SMALL
20470,2022-02-24,CAPERS IN BRINE 9-11  CAPERS IN BRINE 9-11 ORGANIC 8908010498188,L,ISHKA FARMS,ORGANIC,CAPERS IN BRINE 9-11,CAPERS IN BRINE 9-11,1.0,WELLNESS,KITCHEN,CAPE,LARGE
20471,2022-02-24,POUCH S  LEATHER ASSORTED BHL014,S,BHL,ASSORTED,KANTHA,POUCH S,1.0,ACCESSORIES,ACCESSORIES,POUCH,SMALL
20472,2022-02-24,BANARAS CANDLE  WAX NATURALCLIVE033,200 G,3 CLIVE ROAD,NATURAL,SCENTED,BANARAS CANDLE,1.0,WELLNESS,ACCESSORIES,CANDLES,200
20473,2022-02-24,JAIPUR ELEMENTS  COTTON WHITEKHT3132,42,KHATU DESIGN,WHITE,JAIPUR ELEMENTS,JAIPUR ELEMENTS,1.0,FASHION,CLOTHS,SHIRT,42
20474,2022-02-24,DOG  WOOD NATURALKHT3160,FS,KHATU DESIGN,NATURAL,WASTE WOOD,DOG,1.0,ACCESSORIES,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
20475,2022-02-24,kos12  100% COTTON NAKOS2110,S,KOS,NATURAL,HANDLOOM,kos12,1.0,FASHION,CLOTHS,SHIRT,SMALL
20476,2022-02-24,KOS59  100% COTTON NAKOS2183,M,KOS,NATURAL,HANDLOOM,KOS59,1.0,FASHION,CLOTHS,SHIRT,MEDIUM
20477,2022-02-24,KOS76  100% COTTON NAKOS2187,M,KOS,NATURAL,HANDLOOM,KOS76,1.0,FASHION,CLOTHS,SHIRT,MEDIUM
20478,2022-02-24,KOS76  100% COTTON NAKOS2188,L,KOS,NATURAL,HANDLOOM,KOS76,1.0,FASHION,CLOTHS,SHIRT,LARGE
20479,2022-02-24,SHEESHAM HONEY  COSMETICS NATURALPL014,FS,PAHADI LOCAL,NATURAL,SHEESHAM RI MAO,SHEESHAM HONEY,1.0,WELLNESS,KITCHEN,HONEY,FREE SIZE
20480,2022-02-24,CALM  WAX NATURALSAC002,10 ML,SECRET ALCHEMIST,NATURAL,ANXETY RELIEVER,CALM,5.0,WELLNESS,COSMETICS,COSMETICS,10 ML
20481,2022-02-24,SELF CARE  WAX NATURALSAC004,10 ML,SECRET ALCHEMIST,NATURAL,RELAXATION,SELF CARE,1.0,WELLNESS,COSMETICS,COSMETICS,10 ML
20482,2022-02-24,SOOTHE  WAX NATURALSAC005,10 ML,SECRET ALCHEMIST,NATURAL,MIGRAINE RELIEF,SOOTHE,2.0,WELLNESS,COSMETICS,COSMETICS,10 ML
20483,2022-02-24,CONCENTRATE  NATURAL ORGANIC SAC016,FS,SACRED FARMS,ORGANIC,CONCENTRATE,CONCENTRATE,1.0,WELLNESS,KITCHEN,EATABLES,FREE SIZE
20484,2022-02-24,MAISON SOURDOUGH  NATURAL ORGANIC SAC018,FS,SACRED FARMS,ORGANIC,CHOCOLATE,MAISON SOURDOUGH,3.0,WELLNESS,KITCHEN,EATABLES,FREE SIZE
20485,2022-02-24,BLACK RICE 250 GM  NATURAL ORGANIC SAC019,FS,SACRED FARMS,ORGANIC,RICE,BLACK RICE 250 GM,1.0,WELLNESS,KITCHEN,EATABLES,FREE SIZE
20486,2022-02-24,G16  100% COTTON NASPRZ018,L,SPREZZ,NATURAL,ASSORTED,G16,1.0,FASHION,CLOTHS,SHIRT,LARGE
20487,2022-02-24,H11  100% COTTON NASPRZ022,L,SPREZZ,NATURAL,ASSORTED,H11,1.0,FASHION,CLOTHS,SHIRT,LARGE
20488,2022-02-24,H17  100% COTTON NASPRZ029,L,SPREZZ,NATURAL,ASSORTED,H17,1.0,FASHION,CLOTHS,SHIRT,LARGE
20489,2022-02-24,I21  100% COTTON NASPRZ046,L,SPREZZ,NATURAL,ASSORTED,I21,1.0,FASHION,CLOTHS,SHIRT,LARGE
20490,2022-02-24,I59  100% COTTON NASPRZ071,M,SPREZZ,NATURAL,ASSORTED,I59,1.0,FASHION,CLOTHS,SHIRT,MEDIUM
20491,2022-02-24,I61  100% COTTON NASPRZ076,L,SPREZZ,NATURAL,ASSORTED,I61,1.0,FASHION,CLOTHS,SHIRT,LARGE
20492,2022-02-24,A1E-144  Brass Aqua Chalcedony VCOL101,FS,V COLLEC,AQUA CHALCEDONY,A1E-144,A1E-144,1.0,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
20493,2022-02-24,A1E-4939  Brass Metal VCOL122,FS,V COLLEC,METAL,A1E-4939,A1E-4939,1.0,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
20494,2022-02-24,Garland   FELT WOOL black  WL2154,FS,WOOLS,BLACK,FELT,Garland,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20495,2022-02-24,Sheep  FELT WOOL grey WL2155,FS,WOOLS,GREY,FELT,SHEEP,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20496,2022-02-24,Pumkin (Linning)  FELT WOOL white & orange WL2167,FS,WOOLS,White & orange,FELT,Pumkin (Linning),1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20497,2022-02-24,Straberry  FELT WOOL red WL2186,FS,WOOLS,RED,FELT,Straberry,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20498,2022-02-24,Kivi  FELT WOOL browan & green WL2187,FS,WOOLS,BROWAN & GREEN,FELT,Kivi,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20499,2022-02-24,CAULIFLOWER  FELT WOOL green WL2188,FS,WOOLS,GREEN,FELT,CAULIFLOWER,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20500,2022-02-24,SANTA  FELT WOOL green WL2194,FS,WOOLS,GREEN,FELT,SANTA,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20501,2022-02-24,Zebra  FELT WOOL white WL2201,FS,WOOLS,WHITE,FELT,ZEBRA,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20502,2022-02-24,Ëvil   FELT WOOL orange & grey WL2213,FS,WOOLS,orange & grey,FELT,Ëvil,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20503,2022-02-24,Snowman 2 Wool Ball  FELT WOOL ASSORTED WL2240,FS,WOOLS,ASSORTED,FELT,Snowman 2 Wool Ball,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20504,2022-02-24,One Heart Toy  FELT WOOL ASSORTED WL2246,FS,WOOLS,ASSORTED,FELT,One Heart Toy,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20505,2022-02-24,Sheep Baby   FELT WOOL ASSORTED WL2250,FS,WOOLS,ASSORTED,FELT,Sheep Baby,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20506,2022-02-24,Small Santa  FELT WOOL ASSORTED WL2251,FS,WOOLS,ASSORTED,FELT,Small Santa,3.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20507,2022-02-24,Decorative wool ball  FELT WOOL ASSORTED WL2259,FS,WOOLS,ASSORTED,FELT,Decorative wool ball,2.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20508,2022-02-25,KOS100  100% COTTON NAKOS2228,M,KOS,NATURAL,HANDLOOM,KOS100,1.0,FASHION,CLOTHS,SHIRT,MEDIUM
20509,2022-02-25,ARTI/ER/TOP 99  COTTON BEIGE EAR078,FS,EARTH ROUTE,BEIGE,ARTI/ER/TOP 99,ARTI/ER/TOP 99,1.0,FASHION,CLOTHS,TOP,FREE SIZE
20510,2022-02-25,VINCI BEADED ORANGE DEGRADE TFP006,37,TWINS FOR PEACE,ORANGE DEGRADE,GACHA DEGRADE,VINCI,1.0,FOOTWEAR,FOOTWEAR,SHOES,37
20511,2022-02-26,PBN005  PAPER Hand Block Printed CBOT067,FS,CRAFT BOAT,Hand Block Printed,Trunk Box,PBN005,1.0,ACCESSORIES,CLOTHS,STATIONARY,FREE SIZE
20512,2022-02-26,AD21MWT023  TEXTILE MAT Tan 8907008148746,M,BHAANE,TAN,GAIA SHIRT,AD21MWT023,1.0,FASHION,CLOTHS,SHIRT,MEDIUM
20513,2022-02-26,ELLIS  NATURAL COTTON  cinnamon KIM097,L,KIMAYA,CINNAMON,NATURAL DYED COTTON,ELLIS,1.0,FASHION,CLOTHS,BOTTOMS,LARGE
20514,2022-02-26,A1E-8247  Brass  Turmaline  Pearl ARTZ020,FS,Artzy Designs,Turmaline  Pearl,A1E-8247,A1E-8247,1.0,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
20515,2022-02-26,WOODEN PAINTED RING  WOODEN WOODEN ARADH012,FS,ARADHANA,WOODEN,HANDPAINTED,WOODEN PAINTED RING,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
20516,2022-02-26,"""NA  PAPER 
Hand Marbled CBOT074""",FS,CRAFT BOAT,"""
Hand Marbled""",Journal NOTE BOOK L,ROLLON BOTTLE,1.0,ACCESSORIES,CLOTHS,STATIONARY,FREE SIZE
20517,2022-02-26,DOLL BIG  100% COTTON MULTI SIL010,FS,SILAIWALI,MULTI,HANDSTITCH TOYS,DOLL BIG,1.0,ACCESSORIES,ACCESSORIES,DOLLS,FREE SIZE
20518,2022-02-26,DOLL SMALL  100% COTTON MULTI SIL011,FS,SILAIWALI,MULTI,HANDSTITCH TOYS,DOLL SMALL,2.0,ACCESSORIES,ACCESSORIES,DOLLS,FREE SIZE
20519,2022-02-26,Herring Bone Cloud SC 50x220  WOOL Cloud 536HB1R000CD006,50X220,KASHMIR LOOM,CLOUD,HAND WOVEN WOOL,Herring Bone Cloud SC 50x220,1.0,WOMEN,CLOTHS,SCARF,50X220
20520,2022-02-26,Herring Bone Cinders SC 50x220  WOOL Cinders 536HB1R000CN006A,50X220,KASHMIR LOOM,Cinders,HAND WOVEN WOOL,Herring Bone Cinders SC 50x220,1.0,WOMEN,CLOTHS,SCARF,50X220
20521,2022-02-26,DOLL BIG  100% COTTON MULTI SIL010,FS,SILAIWALI,MULTI,HANDSTITCH TOYS,DOLL BIG,2.0,ACCESSORIES,ACCESSORIES,DOLLS,FREE SIZE
20522,2022-02-27,"""NA  PAPER 
Hand Marbled CBOT074""",FS,CRAFT BOAT,"""
Hand Marbled""",Journal NOTE BOOK L,ROLLON BOTTLE,2.0,ACCESSORIES,CLOTHS,STATIONARY,FREE SIZE
20523,2022-02-27,AE21MKT043  TEXTILE MAT Sky 8907008162063,L,BHAANE,Sky,Unity Tee,AE21MKT043,1.0,FASHION,CLOTHS,TOP,LARGE
20524,2022-02-27,RANJITA/ ER/DRS/ 71  COTTON PINK WHITE EAR052,FS,EARTH ROUTE,PINK WHITE,RANJITA/ ER/DRS/ 71,RANJITA/ ER/DRS/ 71,1.0,FASHION,CLOTHS,DRESS,FREE SIZE
20525,2022-02-27,HAWA MAHAL  PREMIUM HANDMADEKHT3162,FS,KHATU DESIGN,HANDMADE,HAWA MAHAL,HAWA MAHAL,1.0,ACCESSORIES,ACCESSORIES,LAPEL PIN,FREE SIZE
20526,2022-02-27,SEA SALT GRANULES  SEA SALT GRANULES ORGANIC 8908010498072,S,ISHKA FARMS,ORGANIC,SEA SALT GRANULES,SEA SALT GRANULES,1.0,WELLNESS,KITCHEN,SEA SALT,SMALL
20527,2022-02-27,CAPERS IN BRINCE SLICED  CAPERS IN BRINCE SLICED ORGANIC 8908010498164,S,ISHKA FARMS,ORGANIC,CAPERS IN BRINCE SLICED,CAPERS IN BRINCE SLICED,1.0,WELLNESS,KITCHEN,CAPE,SMALL
20528,2022-02-27,Snowdon Peridot Spruce ST 70x200  WOOL Peridot Spruce 048SD1C00PS0044,70X200,KASHMIR LOOM,Peridot Spruce,HAND WOVEN WOOL,Snowdon Peridot Spruce ST 70x200,1.0,WOMEN,CLOTHS,SCARF,70 X 200
20529,2022-02-28,DOLL BIG  100% COTTON MULTI SIL010,FS,SILAIWALI,MULTI,HANDSTITCH TOYS,DOLL BIG,1.0,ACCESSORIES,ACCESSORIES,DOLLS,FREE SIZE
20530,2022-02-28,Two Hearted Toy  FELT WOOL ASSORTED WL2244,FS,WOOLS,ASSORTED,FELT,Two Hearted Toy,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20531,2022-02-28,CAPERS IN BRINE 9-11  CAPERS IN BRINE 9-11 ORGANIC 8908010498119,S,ISHKA FARMS,ORGANIC,CAPERS IN BRINE 9-11,CAPERS IN BRINE 9-11,1.0,WELLNESS,KITCHEN,CAPE,SMALL
20532,2022-03-01,SS-19-11  MC CONSIGN RAINBOW CRYSTAL SHADED  JMMC002,M,JAIPUR MODERN,RAINBOW CRYSTAL SHADED,100 % SILK,SS-19-11,1.0,FASHION,CLOTHS,KURTA,MEDIUM
20533,2022-03-01,SS-19-08  MC CONSIGN ART DECO MIRROR  JMMC012,M,JAIPUR MODERN,ART DECO MIRROR,COTTON & SILK,SS-19-08,1.0,FASHION,CLOTHS,KURTA,MEDIUM
20534,2022-03-01,OFREZ185  COTTON ASSORT OF161,FS,O FRIDA,ASSORT,YINYAN TOP,OFREZ185,1.0,FASHION,CLOTHS,DRESS,FREE SIZE
20535,2022-03-01,OFREZ216  COTTON ASSORT OF171,FS,O FRIDA,ASSORT,Mulberry Kora Pants,OFREZ216,1.0,FASHION,CLOTHS,DRESS,FREE SIZE
20536,2022-03-01,KOS95  100% COTTON NAKOS2218,M,KOS,NATURAL,HANDLOOM,KOS95,1.0,FASHION,CLOTHS,SHIRT,MEDIUM
20537,2022-03-02,MINI  WOOD & METAL ASSORTEDZZ001,FS,ZEN ZULA,ASSORTED,HAND CRAFTED,MINI,1.0,ACCESSORIES,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
20538,2022-03-03,SEA SALT GRANULES  SEA SALT GRANULES ORGANIC 8908010498072,S,ISHKA FARMS,ORGANIC,SEA SALT GRANULES,SEA SALT GRANULES,2.0,WELLNESS,KITCHEN,SEA SALT,SMALL
20539,2022-03-03,WOODEN PAINTED RING  WOODEN WOODEN ARADH012,FS,ARADHANA,WOODEN,HANDPAINTED,WOODEN PAINTED RING,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
20540,2022-03-03,WDJW1022  WOODEN WOODEN ARADH014,FS,ARADHANA,WOODEN,HANDPAINTED,WDJW1022,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
20541,2022-03-03,WDJW1015  WOODEN WOODEN ARADH015,FS,ARADHANA,WOODEN,HANDPAINTED,WDJW1015,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
20542,2022-03-03,WDJW1014  WOODEN WOODEN ARADH018,FS,ARADHANA,WOODEN,HANDPAINTED,WDJW1014,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
20543,2022-03-03,WDJW1023  WOODEN WOODEN ARADH021,FS,ARADHANA,WOODEN,HANDPAINTED,WDJW1023,1.0,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
20544,2022-03-03,VASE CONE  PAPER BROWN HEX034,FS,HEXPRESSION,BROWN,VASE CONE,VASE CONE,1.0,ACCESSORIES,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
20545,2022-03-03,SHOULDER BAG RED  ILA CONSIGN RED  JMILA045,FS,JAIPUR MODERN,RED,STRIPES CANVAS,SHOULDER BAG RED,1.0,LUGGAGE,ACCESSORIES,BAG,FREE SIZE
20546,2022-03-03,JUTTI  COTTON WHITEKHT3138,FS,KHATU DESIGN,WHITE,JUTTI,JUTTI,1.0,ACCESSORIES,CLOTHS,POCKET SQUARE,FREE SIZE
20547,2022-03-03,Pumkin   FELT WOOL white linning WL2152,FS,WOOLS,white linning,FELT,Pumkin,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20548,2022-03-03,Pumkin   FELT WOOL orange linning WL2153,FS,WOOLS,orange linning,FELT,Pumkin,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20549,2022-03-03,Onion  FELT WOOL white & green WL2178,FS,WOOLS,WHITE & GREEN,FELT,Onion,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20550,2022-03-03,Capsicum  FELT WOOL red  WL2181,FS,WOOLS,RED,FELT,CAPSICUM,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20551,2022-03-03,Wool Ball Holy Leaves  FELT WOOL ASSORTED WL2241,FS,WOOLS,ASSORTED,FELT,Wool Ball Holy Leaves,1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20552,2022-03-04,KOS82  100% COTTON NAKOS2205,M,KOS,NATURAL,HANDLOOM,KOS82,1.0,FASHION,CLOTHS,SHIRT,MEDIUM
20553,2022-03-04,KOS89  100% COTTON NAKOS2209,M,KOS,NATURAL,HANDLOOM,KOS89,1.0,FASHION,CLOTHS,SHIRT,MEDIUM
20554,2022-03-04,"""NA  PAPER 
Hand Marbled CBOT074""",FS,CRAFT BOAT,"""
Hand Marbled""",Journal NOTE BOOK L,ROLLON BOTTLE,1.0,ACCESSORIES,CLOTHS,STATIONARY,FREE SIZE
20555,2022-03-04,KOS99  100% COTTON NAKOS2227,L,KOS,NATURAL,HANDLOOM,KOS99,1.0,FASHION,CLOTHS,SHIRT,LARGE
20556,2022-03-04,KUSUM ER/TOP 37  COTTON WHITE EAR070,L,EARTH ROUTE,WHITE,KUSUM ER/TOP 37,KUSUM ER/TOP 37,1.0,FASHION,CLOTHS,TOP,LARGE
20557,2022-03-04,DOLL BIG  100% COTTON MULTI SIL010,FS,SILAIWALI,MULTI,HANDSTITCH TOYS,DOLL BIG,1.0,ACCESSORIES,ACCESSORIES,DOLLS,FREE SIZE
20558,2022-03-04,Sahara Vase   CERAMIC Charcoal SN8A013,FS,SUITE NO 8,CHARCOAL,Sahara Vase,Sahara Vase,1.0,HOME,HOME DECOR,HOME DECO,FREE SIZE
20559,2022-03-05,GHEE  NATURAL BILONA MM002,FS,Milk & Meadows,BILONA,GIR COW,GHEE,2.0,WELLNESS,KITCHEN,EATABLES,FREE SIZE
20560,2022-03-05,SSH- A1521  HANDMADE LEATHER HERMESSC050,41,BEE LUXE,HERMES,WOMEN'S CRISS CROSS SANDAL,SSH- A1521,1.0,FOOTWEAR,FOOTWEAR,Footwear Sandals,41
20561,2022-03-05,MARIGOLD   WAX NATURALACI002,190 G,ART CHIVES INDIA,NATURAL,AC-FC-MA,MARIGOLD,1.0,WELLNESS,ACCESSORIES,CANDLES,190 G
20562,2022-03-05,HEART CHAKRA  BRASS NA AZ323,FS,AZGA,NATURAL,ENAMEL,HEART CHAKRA,1.0,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
20563,2022-03-05,A1N-2227  Brass Prehnite ARTZ080,FS,Artzy Designs,PREHNITE,A1N-2227,A1N-2227,1.0,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
20564,2022-03-06,"""Bear & baby (study)  FELT WOOL browan WL2212",FS,WOOLS,Browan,FELT,"""Bear & baby (study)",1.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20565,2022-03-06,DOLL BIG  100% COTTON MULTI SIL010,FS,SILAIWALI,MULTI,HANDSTITCH TOYS,DOLL BIG,1.0,ACCESSORIES,ACCESSORIES,DOLLS,FREE SIZE
20566,2022-03-06,OFREE252  COTTON ASSORT OF142,FS,O FRIDA,ASSORT,Green T Box Dress,OFREE252,1.0,FASHION,CLOTHS,DRESS,FREE SIZE
20567,2022-03-06,SUN AND MOON  BRASS NA AZ370,FS,AZGA,NATURAL,ENAMEL,SUN AND MOON,1.0,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
20568,2022-03-06,Santa  FELT WOOL ASSORTED WL2239,FS,WOOLS,ASSORTED,FELT,SANTA,2.0,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
20569,2022-03-06,MINI  WOOD & METAL ASSORTEDZZ001,FS,ZEN ZULA,ASSORTED,HAND CRAFTED,MINI,1.0,ACCESSORIES,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
20570,2022-03-06,ND-S-006  PAPER PBN002 CBOT008,FS,CRAFT BOAT,PBN002,Sketchbook,ND-S-006,1.0,ACCESSORIES,CLOTHS,STATIONARY,FREE SIZE
